a,b,m,kappa
-0.2828190384716957,-0.0006832195308146191,0.0,-0.013563460647323361
0.5658201271958868,-0.0004259081577677228,0.2658201275612619,-0.022746511376785038
-0.8169520637333058,0.0005678116315004483,0.03094785966742999,0.0391287985720473
-0.48669696698112724,5.389701094246371e-05,0.0,0.003868770459756132
0.16418985351769344,0.0002008694690843701,0.0,0.0005341352465937344
-0.7191982363009085,-0.00010023526052171597,3.3065171569042945e-06,0.014463940882030362
0.4458060974754391,0.0019135294863826416,0.14580610201765412,0.01253317951923087
0.6008344341872949,-0.0005858999991683582,0.3008344347470374,-0.016708257391304146
0.23216672545657815,0.0005896805022198643,0.0,0.0003399571675293292
0.6238066102807516,0.027932644869165132,0.32380661096801605,-0.1374226003353837
0.32184040124528324,-0.0009236293750080506,0.02184040437636722,0.0072053367005276555
-0.9424495604628043,-0.0009163865241441205,0.0,0.02094163146733749
-0.5072954142224099,-0.004834708699569218,0.0001807349923400359,0.0033715287521117647
0.5332982054300869,-0.0002805575829547077,0.233298205614935,-0.02035455009063132
0.3136941896250694,-0.0020907873843225297,0.013694190806059752,-0.015190577148486725
0.5584401659550641,-2.1074996733758177e-05,0.25844016627946614,0.0025079752029486604
0.18328908278867684,-0.0003114076671969842,0.004465386910928313,-0.008676463706737761
-0.19132083028656913,-0.0008679514307717147,0.000847179367857386,-0.004653425162367731
0.09692968312053926,0.00023963311985290424,0.0,0.004731133341255895
-0.9716755435713401,0.02516344896002323,0.012183122084319695,0.15382567654727444
-0.8258390808975208,-0.008495660840751892,0.012755280240502972,-0.001934435926737942
0.36490489270191107,0.0006975421958516496,0.06490489079315831,-0.00813669251928183
-0.6090510344690302,-0.003199188283241313,0.0,-0.012524976541051766
0.5403928204324545,0.0021841570427986196,0.24039282065668072,-0.0089171028951525
-0.08472843370532632,-0.00012339486047924177,0.0,-3.0717708066445304e-06
0.586913330286635,6.318103472845169e-05,0.28691333076911074,0.013334967475506148
-0.13209611930589657,-0.010275548657458935,0.0,-0.00037295078256591445
0.5668541290374751,0.0019266298622444146,0.4323899924043519,-0.049808283337325426
0.21780142750115394,0.0008861709803284191,0.0,-0.002638832237895338
0.5817721569908354,-0.002311268654053306,0.28177215744476625,-0.06850574310891759
-0.30053581403446966,-0.0017698280201977974,5.751421877648721e-07,-0.023195680967212848
0.21721543517881894,0.0005732836134564051,0.0,-0.002791250823942854
0.5753832838453079,0.0012440110752243696,0.40233099718586857,-0.0645151934924185
0.3018375823044806,0.0007232605353918916,0.0025363160481959184,0.004235190736369573
-0.5911822634931551,-0.0002981570836521779,0.002827015124386061,0.012770836526496767
0.5110607901497894,-0.0038602795891932926,0.2110607902111899,-0.01676915343160731
-0.6897562424368134,-0.002455870675196585,0.0022136162607401385,0.003928051825214078
0.20229594167995715,0.0005124354700716234,0.0,3.8832641962661954e-05
0.379527376653036,3.049647714318528e-05,0.07952740022112599,-0.003305545287077033
-0.16859728682994185,-0.0022192672267129844,0.0,0.0018960937131987797
0.43093153433213854,-0.0017432885524754239,0.13093153434078214,-0.00790565400879382
-0.43875376306952146,0.00303929255219945,0.0008668320864622448,0.0001376427727943926
0.1705143386134855,6.938707019893034e-06,0.0,-0.004464176557902575
0.5662923448272927,-0.0010074741171675486,0.26629234537858276,-0.07611229965541796
0.21921464849034988,3.52089152179154e-05,0.0,0.010526775222864658
0.5911649653109411,0.0005918395413061015,0.29116496581700857,0.008658397012409278
0.4594418624716601,0.00021688002374930458,0.15944186262788682,-0.01871360964065822
0.03878994194794041,-2.8572910523384836e-05,0.0,0.003955282990565367
0.08225679025005364,5.099937403685966e-05,0.0,-0.0003922908755963619
0.3712667896246687,-0.0015615550245628976,0.07126678957934053,-0.011924216506537258
-0.6424580993642244,-0.00016020857210932032,0.0,-0.009408861001023254
0.45970680107392514,0.00031131682122594647,0.15970680840031676,0.01041951198679757
0.6233341235510799,-0.02477751175812666,0.3233341250586326,-0.20172901259659184
0.4583540203828253,1.2754087869634719e-05,0.1583540506193222,0.0014531518473721785
0.5049620521026081,0.014354109431738123,0.20496202281628406,0.008352559509264994
-0.509964315591982,-1.5660557988563933e-05,0.0,-0.0014305611536225183
0.0011570154139384785,-0.0014643188795699959,0.0,0.002950615799340835
-0.10373138962166664,-0.00016023819224584635,0.010629186946247995,0.00022108434197325578
0.00572107427919759,-1.8097718272720503e-05,0.0,-0.0008361277361697297
0.12445750335651568,-0.00042016754146569015,0.0,0.0014073474112784865
-0.6874988626983034,-0.002436910756168215,0.0,0.003994167863634633
-0.17740404356756218,-9.535294019373498e-05,0.0,0.009145044876225621
0.4318508153212388,0.0018416713818506835,0.13185081977549093,-0.010304187443845403
-0.4914653560749476,4.797841970711697e-05,0.0,0.01332851745274162
-0.2958259970374501,-0.001069249116363189,0.003065774620528788,0.002537167678611621
0.5475803579110964,-0.0002523210573726757,0.24758035817522028,-0.03408590756186042
-0.4679228641015144,-4.5024623611618e-05,0.0,0.004551807902877814
0.6495267982029396,0.001495941747603071,0.3500177729403165,-0.09264428682027874
0.42839945787463823,-2.785170861604639e-05,0.12839946977835748,0.0024770162440173734
-0.11924789309866887,-0.0008955043589823405,0.0,-0.00158994169300936
0.6477679115939585,-0.006111829276649147,0.3488973393442861,-0.05236148014716344
-0.6973006991284404,4.867403836126206e-05,0.0004048028379950591,0.011507317186464474
0.6403815877294975,0.0005199629270965031,0.3398670740351912,-0.0715410442931079
0.0434068737614776,-0.005870306802664509,0.0,0.002081077640486733
0.011306422125462179,-0.00010100292296344447,3.592263230840511e-06,-0.0013372217337811656
0.6323321168886238,5.5583664620935984e-05,0.3401028080036274,-0.08526858686250745
0.3201424176459597,-0.004133422399842046,0.020142417721210955,0.01478724398000203
0.36760779513014297,0.0007198815890647395,0.06760780435781243,0.0013597951550055642
0.24061979036592573,0.003408306033819114,0.0,0.0025646146117336358
-0.8968020467161719,-3.364297969672903e-05,0.0,0.005145345272709337
0.40228370705507527,4.519397946117537e-05,0.10228372646231777,0.0026928280605691335
0.5551522659319305,-0.0008662132950492887,0.2457453013555503,0.001384478681641773
0.6462390461110739,0.0032285605767664637,0.3462389719479866,-0.0505494086176997
-0.9666523588525767,0.0032469025815751625,0.0,0.09350896333967455
0.4278002063821962,0.00018523389900638193,0.1278002118604949,0.004958947234192097
0.0178626766813854,-2.4889185097704577e-05,0.0,-0.006444503146639367
0.35785268759203215,0.0030624786617727334,0.057852689323434243,-0.016897839498393626
0.15821611419809659,-3.517711648099076e-06,0.0,-0.0025190475238032455
-0.6090389783355036,-0.0031948840883972633,0.0,-0.012527001787825528
-0.03717484984022046,-0.04469330095057679,0.00022428785808018152,0.006914851721810499
0.052147099585867406,-4.806676934987878e-05,0.0,-0.0021935979912586635
0.17729288692216955,0.0002624421453368626,0.0,-0.00035925481863991577
0.4165400458160669,-0.00012405799358319533,0.11654004562176772,0.014375128290490802
6.807732107545761e-05,-0.0001541152455354648,0.0,0.009904976737830095
0.06957920319347279,0.008303544220506932,7.217081562279014e-05,0.00921216557883923
-0.6819776017244622,0.0032784025006650096,0.0,0.011215019276580064
0.5800300884689034,-0.0010239694606872598,0.28073106012647525,0.03144946647832789
-0.32472073757960146,-0.00017897719973402267,1.1447723799928188e-05,0.006689257280442472
0.3549982913217208,8.412273268093814e-05,0.054998293215324755,-0.0011426435678696194
0.0753314869744792,0.0008669397423539168,0.0,-0.0029354065462678615
0.41292941813583706,-0.009387675258772077,0.11292941808604111,0.020643074082924033
-0.04004890448396526,-2.294226368772944e-05,0.0,0.00115371329767536
0.5198590695102749,-0.0020726826459682287,0.2198590696205167,-0.02114621014102434
0.5514099498954284,-2.0833664195103e-05,0.251409950180819,-0.001605714548386434
-0.2002360626730655,-0.0010468130943357033,0.0,0.0011503259751023723
-0.1785717418949752,-0.003603567810614622,0.0007401331267078737,0.0006610822140557414
-0.9353686046004056,-0.0008026364146554656,0.00012698023562452129,0.10120874801999995
-0.0564021937806233,0.006457085373019304,0.0,0.02538584003707431
0.5962997393768646,7.074995199591427e-05,0.2962997399114457,-0.013678436240744279
0.036779219644187,7.641521792982565e-05,0.0,0.0027336121319383655
0.35277144523103204,-3.4536948486642034e-05,0.052771461796557936,-0.0005741148104544905
0.49947412487410153,-0.0003018785975159961,0.19947412489845362,-0.008185990281979263
-0.8645846953969709,0.0018570349562043078,0.0004732475932130443,-0.050501180678206005
0.5676006960820952,0.0010928041051303991,0.26760069645735546,-0.003368734571389363
0.001148300678948967,-0.0014635313942937273,0.0,0.0029485190066607034
0.36987896400375536,0.0007400440081579352,0.06987896393524423,-0.0041626580650037295
-0.4845326453828261,7.166626663189748e-05,0.0,0.0037680385072091796
0.250062016144535,0.00614042869600832,0.0,0.004371704204844148
0.36365819542476946,0.0003761909868816537,0.0636582013335537,0.002250351235507609
-0.13752882073155062,-0.0039593010606233285,0.0,-0.0024254023653581644
-0.006124160196323897,1.0267770023922816e-06,0.0,0.000804002687640298
