lag,M_kernel
951.0,5.491853634881847e-10
952.0,5.38310764690607e-10
953.0,5.276514973764782e-10
954.0,5.17203297696747e-10
955.0,5.069619862322287e-10
956.0,4.969234663217883e-10
957.0,4.870837224236112e-10
958.0,4.774388185089398e-10
959.0,4.679848964876077e-10
960.0,4.587181746647524e-10
961.0,4.49634946228087e-10
962.0,4.4073157776512533e-10
963.0,4.320045078097676e-10
964.0,4.234502454176721e-10
965.0,4.1506536876982237e-10
966.0,4.068465238037592e-10
967.0,3.987904228719101e-10
968.0,3.908938434264864e-10
969.0,3.8315362673042067e-10
970.0,3.7556667659383027e-10
971.0,3.681299581354985e-10
972.0,3.6084049656888715e-10
973.0,3.5369537601217413e-10
974.0,3.4669173832186717e-10
975.0,3.398267819495071e-10
976.0,3.3309776082101105e-10
977.0,3.265019832382061e-10
978.0,3.200368108021142e-10
979.0,3.136996573575575e-10
980.0,3.074879879586606e-10
981.0,3.013993178548428e-10
982.0,2.9543121149687813e-10
983.0,2.895812815626475e-10
984.0,2.8384718800217715e-10
985.0,2.782266371015873e-10
986.0,2.7271738056557604e-10
987.0,2.6731721461807124e-10
988.0,2.6202397912068983e-10
989.0,2.5683555670865717e-10
990.0,2.517498719438278e-10
991.0,2.467648904844857e-10
992.0,2.418786182715797e-10
993.0,2.3708910073107363e-10
994.0,2.3239442199209018e-10
995.0,2.2779270412053713e-10
996.0,2.23282106367908e-10
997.0,2.1886082443496136e-10
998.0,2.145270897499719e-10
999.0,2.1027916876128178e-10
