tau,phi_data,full,no_linear,no_cubic,no_memory,no_field,no_noise,with_Tlog
0.4364364364364364,-0.8506889891727978,-0.0006808678003156723,0.6010581963695621,-0.000680867798729312,-0.0006808678003156723,-0.0006808678003156723,0.00015884873705982965,0.7376807880082702
0.43743743743743746,-0.8687171663893374,-0.0007750056021499723,0.6009513092175905,-0.0007750056005933167,-0.0007750056021499723,-0.0007750056021499723,0.00015587432170492368,0.7375902943449826
0.43843843843843844,-0.8867453436058756,-0.0009746584020874397,0.6007371443534394,-0.0009746584005599327,-0.0009746584020874397,-0.0009746584020874397,0.00015295560176735153,0.7373942174478705
0.4394394394394394,-0.9047735208224139,-0.001087395733667185,0.6006061564934448,-0.0010873957321682812,-0.001087395733667185,-0.001087395733667185,0.0001500915343599768,0.7372849890612693
0.44044044044044045,-0.9228016980389535,-0.000981370683179011,0.6006918200284636,-0.0009813706817081752,-0.000981370683179011,-0.000981370683179011,0.00014728109612354584,0.7373944573525215
0.44144144144144143,-0.9408298752554918,-0.0010008814404083729,0.6006539330565563,-0.001000881438965079,-0.0010008814404083729,-0.0010008814404083729,0.00014452328286103144,0.7373783253617848
0.44244244244244246,-0.9588580524720314,-0.0009163419084578239,0.6007197310382876,-0.0009163419070415565,-0.0009163419084578239,-0.0009163419084578239,0.00014181710917882353,0.7374661803934313
0.44344344344344344,-0.9768862296885696,-0.0008267267357841701,0.6007921876489057,-0.0008267267343944228,-0.0008267267357841701,-0.0008267267357841701,0.00013916160813463838,0.7375590489834942
0.4444444444444444,-0.9949144069051079,-0.000546849691627498,0.6010565841596655,-0.000546849690263774,-0.000546849691627498,-0.000546849691627498,0.00013655583089202062,0.737842118525206
0.44544544544544545,-1.0129425841216475,-0.0006052358809791044,0.600987958086276,-0.0006052358796409161,-0.0006052358809791044,-0.0006052358809791044,0.00013399884638131475,0.7377868650539777
0.44644644644644643,-1.0309707613381858,-0.0008895701735206381,0.6006922906383902,-0.0008895701722075073,-0.0008895701735206381,-0.0008895701735206381,0.00013148974096698494,0.7375056048200404
0.44744744744744747,-1.0489989385547256,-0.0006592549831491893,0.6009059485628806,-0.0006592549818606473,-0.0006592549831491893,-0.0006592549831491893,0.000129027618121164,0.7377389365082555
0.44844844844844844,-1.0670271157712639,-0.0007132745450863405,0.6008395843472656,-0.0007132745438219266,-0.0007132745450863405,-0.0007132745450863405,0.00012661159810331527,0.7376878769603761
0.4494494494494494,-1.085055292987802,-0.00047677697102803694,0.6010627257606864,-0.0004767769697872993,-0.00047677697102803694,-0.00047677697102803694,0.0001242408176458928,0.73792727912282
0.45045045045045046,-1.1030834702043417,-0.00039109722921343054,0.6011394777181306,-0.0003910972279959256,-0.00039109722921343054,-0.00039109722921343054,0.00012191442964588728,0.7380158090647095
0.45145145145145144,-1.12111164742088,-0.0004100277604798546,0.6011132237408797,-0.00041002775928514727,-0.0004100277604798546,-0.0004100277604798546,0.00011963160286214803,0.7379996753638658
0.45245245245245247,-1.1391398246374196,-0.0003325250571818338,0.6011830485272709,-0.00033252505600949724,-0.0003325250571818338,-0.0003325250571818338,0.00011739152161837229,0.7380799225274429
