tau,phi_data,full_v3,no_linear,no_cubic,no_mem1,no_mem2,no_field,no_noise
0.10010010010010009,0.07573129538143583,0.17874450937417047,0.6038878510718456,0.17874451190618898,0.17874450937417047,0.17874450937417047,0.17874450937417047,0.17918745392184865
0.1011011011011011,0.07259596021334211,0.17639722211795406,0.6036959776628856,0.17639722462515642,0.17639722211795406,0.17639722211795406,0.17639722211795406,0.17702669854929823
0.1021021021021021,0.06946062504524837,0.17479544303051286,0.6042213073520755,0.17479544551297607,0.17479544303051286,0.17479544303051286,0.17479544303051286,0.17489199892843274
0.1031031031031031,0.0663252898771547,0.17243767193808404,0.6039713297727726,0.17243767439595808,0.17243767193808404,0.17243767193808404,0.17243767193808404,0.17278304086255275
0.1041041041041041,0.06318995470906097,0.17058506312055977,0.6041980829771103,0.17058506555392774,0.17058506312055977,0.17058506312055977,0.17058506312055977,0.17069951394374105
0.10510510510510511,0.06005461954096724,0.168262836140065,0.6039328780921531,0.16826283854905874,0.168262836140065,0.168262836140065,0.168262836140065,0.16864111150717526
0.1061061061061061,0.05691928437287357,0.1668870048671244,0.6045860660368422,0.16688700725183767,0.1668870048671244,0.1668870048671244,0.1668870048671244,0.16660753058599106
0.10710710710710711,0.053783949204779836,0.16402114777277557,0.6037326375178048,0.1640211501333851,0.16402114777277557,0.16402114777277557,0.16402114777277557,0.16459847186669002
0.10810810810810811,0.05064861403668611,0.16183858285864214,0.6035279428668011,0.16183858519520303,0.16183858285864214,0.16183858285864214,0.16183858285864214,0.1626136396450849
0.1091091091091091,0.04751327886859244,0.15973831584687823,0.603379227373526,0.15973831815950648,0.15973831584687823,0.15973831584687823,0.15973831584687823,0.16065274178277636
0.11011011011011011,0.044377943700498704,0.15802739289027093,0.6035945295907439,0.15802739517909206,0.15802739289027093,0.15802739289027093,0.15802739289027093,0.15871548966415436
0.1111111111111111,0.04124260853240504,0.15614080919675752,0.6036135396822772,0.15614081146192893,0.15614080919675752,0.15614080919675752,0.15614080919675752,0.15680159815391817
0.11211211211211211,0.0381072733643113,0.15432893528142846,0.6036845099354328,0.1543289375230955,0.15432893528142846,0.15432893528142846,0.15432893528142846,0.15491078555510865
0.11311311311311312,0.03497193819621758,0.15153742736837722,0.602753997471895,0.15153742958669222,0.15153742736837722,0.15153742736837722,0.15153742736837722,0.15304277356764645
0.11411411411411411,0.0318366030281239,0.15052675033982568,0.6035706541301302,0.15052675253487416,0.15052675033982568,0.15052675033982568,0.15052675033982568,0.15119728724737036
0.11511511511511512,0.028701267860030175,0.14879649458800548,0.6036555446829001,0.14879649675999876,0.14879649458800548,0.14879649458800548,0.14879649458800548,0.14937405496556952
0.11611611611611611,0.025565932691936508,0.14674624492926056,0.6033995768130811,0.1467462470783603,0.14674624492926056,0.14674624492926056,0.14674624492926056,0.14757280836900358
0.11711711711711711,0.02243059752384277,0.14554657733490695,0.6039694678039338,0.14554657946125474,0.14554657733490695,0.14554657733490695,0.14554657733490695,0.145793282340405
0.11811811811811812,0.019295262355749035,0.1433378747590476,0.6035158574638703,0.14333787686284086,0.1433378747590476,0.1433378747590476,0.1433378747590476,0.14403521495945773
0.11911911911911911,0.016159927187655368,0.14175527820656886,0.6036617192184395,0.14175528028794118,0.14175527820656886,0.14175527820656886,0.14175527820656886,0.14229834746424624
0.12012012012012012,0.013024592019561632,0.14045928489329612,0.6040751002642859,0.1404592869524213,0.14045928489329612,0.14045928489329612,0.14045928489329612,0.1405824242131696
0.12112112112112113,0.009889256851467909,0.13908647615539443,0.6043960379799739,0.13908647819246325,0.13908647615539443,0.13908647615539443,0.13908647615539443,0.1388871926473147
0.12212212212212212,0.006753921683374242,0.13751491751267791,0.6045016715965629,0.1375149195278758,0.13751491751267791,0.13751491751267791,0.13751491751267791,0.1372124032532833
0.12312312312312312,0.003618586515280506,0.13582637659803512,0.6044713720954265,0.13582637859153554,0.13582637659803512,0.13582637659803512,0.13582637659803512,0.13555780952646726
0.12412412412412413,0.00048325134718676943,0.13378272484565032,0.6040656002648559,0.1337827268176202,0.13378272484565032,0.13378272484565032,0.13378272484565032,0.13392316793476666
0.12512512512512514,-0.002652083820906967,0.1323135579925901,0.6042096696917955,0.13231355994317753,0.1323135579925901,0.1323135579925901,0.1323135579925901,0.13230823788274537
0.12612612612612611,-0.0057874189890005645,0.13020014079127717,0.603691772629451,0.13020014272066194,0.13020014079127717,0.13020014079127717,0.13020014079127717,0.13071278167621897
0.12712712712712712,-0.0089227541570943,0.12907138396316878,0.6041330510228237,0.12907138587149716,0.12907138396316878,0.12907138396316878,0.12907138396316878,0.12913656448726957
0.12812812812812813,-0.012058089325188023,0.1278756577964014,0.6044937488150435,0.12787565968387035,0.1278756577964014,0.1278756577964014,0.1278756577964014,0.1275793543196826
0.12912912912912913,-0.01519342449328176,0.12634904205834305,0.604509138215028,0.12634904392514484,0.12634904205834305,0.12634904205834305,0.12634904205834305,0.12604092197480024
0.13013013013013014,-0.018328759661375496,0.12405100116754758,0.6037346935664899,0.12405100301385737,0.12405100116754758,0.12405100116754758,0.12405100116754758,0.1245210410177869
0.13113113113113112,-0.021464094829469094,0.1228298226570632,0.6040094000721334,0.1228298244830199,0.1228298226570632,0.1228298226570632,0.1228298226570632,0.1230194877443011
0.13213213213213212,-0.024599429997562844,0.12162072842683111,0.604281465116765,0.12162073023262428,0.12162072842683111,0.12162072842683111,0.12162072842683111,0.12153604114756959
0.13313313313313313,-0.027734765165656566,0.11972240581891072,0.6038497217623233,0.11972240760472927,0.11972240581891072,0.11972240581891072,0.11972240581891072,0.12007048288585828
0.13413413413413414,-0.03087010033375029,0.1181208169455034,0.6036918209711476,0.11812081871150518,0.1181208169455034,0.1181208169455034,0.1181208169455034,0.11862259725033557
0.13513513513513514,-0.03400543550184404,0.11676901475183453,0.6037643938907548,0.11676901649819048,0.11676901475183453,0.11676901475183453,0.11676901475183453,0.1171921711333231
0.13613613613613612,-0.03714077066993762,0.1156608087202443,0.6040642620886166,0.11566081044713532,0.1156608087202443,0.1156608087202443,0.1156608087202443,0.11577899399692945
0.13713713713713713,-0.04027610583803137,0.11412671956139542,0.6039248837113625,0.11412672126901129,0.11412671956139542,0.11412671956139542,0.11412671956139542,0.11438285784206201
0.13813813813813813,-0.043411441006125095,0.11242411971733149,0.6035984956340679,0.11242412140584382,0.11242411971733149,0.11242411971733149,0.11242411971733149,0.11300355717781248
0.13913913913913914,-0.04654677617421882,0.11086898146172598,0.603399038122452,0.11086898313129954,0.11086898146172598,0.11086898146172598,0.11086898146172598,0.11164088899121169
0.14014014014014015,-0.04968211134231257,0.10914474298811833,0.603011727554788,0.10914474463892328,0.10914474298811833,0.10914474298811833,0.10914474298811833,0.11029465271734899
0.14114114114114115,-0.05281744651040629,0.10856162368880073,0.6037447442064569,0.10856162532100073,0.10856162368880073,0.10856162368880073,0.10856162368880073,0.10896465020985203
0.14214214214214213,-0.0559527816784999,0.10801090111283995,0.6045031259602656,0.1080109027266386,0.10801090111283995,0.10801090111283995,0.10801090111283995,0.10765068571172248
0.14314314314314314,-0.059088116846593625,0.10588213209602498,0.6036768203121037,0.10588213369162479,0.10588213209602498,0.10588213209602498,0.10588213209602498,0.10635256582652347
0.14414414414414414,-0.062223452014687375,0.10445242298804992,0.6035239045337923,0.10445242456559722,0.10445242298804992,0.10445242298804992,0.10445242298804992,0.10507009948991444
0.14514514514514515,-0.0653587871827811,0.10383765688847657,0.6041686914295907,0.10383765844814156,0.10383765688847657,0.10383765688847657,0.10383765688847657,0.10380309794152924
0.14614614614614616,-0.06849412235087482,0.10316422415597844,0.6047473984542604,0.10316422569795673,0.10316422415597844,0.10316422415597844,0.10316422415597844,0.10255137469719337
0.14714714714714713,-0.07162945751896843,0.10272910752732105,0.6055563009053645,0.10272910905180425,0.10272910752732105,0.10272910752732105,0.10272910752732105,0.1013147455214762
0.14814814814814814,-0.07476479268706215,0.10200991009671734,0.6060758756428002,0.10200991160390258,0.10200991009671734,0.10200991009671734,0.10200991009671734,0.1000930284005742
0.14914914914914915,-0.0779001278551559,0.10097530241792871,0.6062713675951036,0.10097530390800194,0.10097530241792871,0.10097530241792871,0.10097530241792871,0.0988860435155212
0.15015015015015015,-0.08103546302324963,0.0998890571260532,0.606402745981959,0.09988905859918877,0.0998890571260532,0.0998890571260532,0.0998890571260532,0.09769361321572159
0.15115115115115116,-0.08417079819134335,0.09926008215564647,0.6069782960590755,0.09926008361201571,0.09926008215564647,0.09926008215564647,0.09926008215564647,0.09651556199280277
0.15215215215215216,-0.08730613335943704,0.09825316490574837,0.6071683192790391,0.09825316634553474,0.09825316490574837,0.09825316490574837,0.09825316490574837,0.09535171645478288
0.15315315315315314,-0.09044146852753071,0.09640367607787097,0.6065036288773313,0.09640367750124494,0.09640367607787097,0.09640367607787097,0.09640367607787097,0.09420190530054999
0.15415415415415415,-0.09357680369562443,0.09530948548999382,0.6065719344131975,0.0953094868971007,0.09530948548999382,0.09530948548999382,0.09530948548999382,0.09306595929464911
0.15515515515515516,-0.09671213886371816,0.0934408269634694,0.6058525775698892,0.09344082835447515,0.0934408269634694,0.0934408269634694,0.0934408269634694,0.0919437112423732
0.15615615615615616,-0.0998474740318119,0.092656908901731,0.6061954277286818,0.09265691027677979,0.092656908901731,0.092656908901731,0.092656908901731,0.09083499596515447
0.15715715715715717,-0.10298280919990557,0.0916828484552047,0.6063386825237342,0.09168284981446857,0.0916828484552047,0.0916828484552047,0.0916828484552047,0.08973965027625257
0.15815815815815815,-0.10611814436799924,0.09052779063290678,0.6062891941074438,0.09052779197655123,0.09052779063290678,0.09052779063290678,0.09052779063290678,0.08865751295673585
0.15915915915915915,-0.10925347953609296,0.08955394102705785,0.6064069854916936,0.08955394235524243,0.08955394102705785,0.08955394102705785,0.08955394102705785,0.08758842473175231
0.16016016016016016,-0.11238881470418668,0.08777609459263842,0.6057090367542808,0.08777609590552585,0.08777609459263842,0.08777609459263842,0.08777609459263842,0.0865322282470866
0.16116116116116116,-0.11552414987228043,0.08651446620517607,0.6055058676706229,0.08651446750290884,0.08651446620517607,0.08651446620517607,0.08651446620517607,0.08548876804599982
0.16216216216216217,-0.1186594850403741,0.08523278052987616,0.6052674277882788,0.08523278181260824,0.08523278052987616,0.08523278052987616,0.08523278052987616,0.08445789054634854
0.16316316316316315,-0.12179482020846777,0.08424913727070449,0.6053115749478228,0.08424913853858838,0.08424913727070449,0.08424913727070449,0.08424913727070449,0.08343944401797973
0.16416416416416416,-0.12493015537656149,0.0831513807316306,0.605229747436406,0.08315138198482415,0.0831513807316306,0.0831513807316306,0.0831513807316306,0.0824332785603983
0.16516516516516516,-0.12806549054465524,0.08222530346970178,0.6053063617612904,0.08222530470835902,0.08222530346970178,0.08222530346970178,0.08222530346970178,0.08143924608070392
0.16616616616616617,-0.13120082571274896,0.08132956144337933,0.6054021440978016,0.08132956266765655,0.08132956144337933,0.08132956144337933,0.08132956144337933,0.08045720027179395
0.16716716716716717,-0.13433616088084263,0.07978514841603197,0.6048384540106972,0.07978514962608459,0.07978514841603197,0.07978514841603197,0.07978514841603197,0.07948699659082908
0.16816816816816815,-0.1374714960489363,0.07832379561046832,0.6043392006393293,0.07832379680643774,0.07832379561046832,0.07832379561046832,0.07832379561046832,0.0785284922379588
0.16916916916916916,-0.14060683121703002,0.07784241804461187,0.6048023005941082,0.07784241922664051,0.07784241804461187,0.07784241804461187,0.07784241804461187,0.07758154613530328
0.17017017017017017,-0.14374216638512377,0.07656029557982844,0.6044588508950581,0.07656029674807557,0.07656029557982844,0.07656029557982844,0.07656029557982844,0.07664601890618884
0.17117117117117117,-0.14687750155321752,0.0755706906140306,0.6043924580537903,0.07557069176863948,0.0755706906140306,0.0755706906140306,0.0755706906140306,0.07572177285463365
