tau,phi_data,full_v2,no_linear,no_cubic,no_memory,no_noise
0.22022022022022023,-0.11817514701452106,0.038826627766159166,0.6245397572976265,0.038826628228081174,0.038826627766159166,0.031975515800609415
0.22122122122122123,-0.1165577059846807,0.03967409791926593,0.6259020579954441,0.039674098375121564,0.03967409791926593,0.03155152894002837
0.2222222222222222,-0.11494026495484042,0.03868951005101362,0.6254435378998134,0.03868951050088724,0.03868951005101362,0.031133164032791046
0.22322322322322322,-0.11332282392500005,0.03889316955559062,0.6261602098034973,0.038893169999557005,0.03889316955559062,0.030720346533286837
0.22422422422422422,-0.1117053828951597,0.0399336065801402,0.627716359697338,0.039933607018278604,0.0399336065801402,0.030313002884360164
0.22522522522522523,-0.11008794186531935,0.04062559939750279,0.628937861301212,0.04062559982989534,0.04062559939750279,0.02991106050420382
0.22622622622622623,-0.10847050083547899,0.039532968066827566,0.6283839143968654,0.03953296849355382,0.039532968066827566,0.02951444777342613
0.2272272272272272,-0.10685305980563871,0.03933385050180094,0.6287089932571085,0.03933385092293076,0.03933385050180094,0.029123094022289558
0.22822822822822822,-0.10523561877579836,0.03764503984204321,0.6275417387761218,0.037645040257649885,0.03764503984204321,0.028736929518118542
0.22922922922922923,-0.103618177745958,0.03704119881684683,0.6274370607495466,0.03704119922699607,0.03704119881684683,0.02835588545287432
0.23023023023023023,-0.10200073671611765,0.03759710635774605,0.6284841245173151,0.037597106762507694,0.03759710635774605,0.02797989393089447
0.23123123123123124,-0.1003832956862773,0.037130636995698955,0.6285161825674815,0.03713063739514676,0.037130636995698955,0.027608887956795062
0.23223223223223222,-0.098765854656437,0.033784071073791284,0.6256619587977007,0.033784071467993754,0.033784071073791284,0.027242801423533185
0.23323323323323322,-0.09714841362659665,0.03108258632589041,0.623408441628571,0.031082586714904457,0.03108258632589041,0.02688156910062779
0.23423423423423423,-0.09553097259675629,0.029868051514839983,0.6226060534275201,0.029868051898725868,0.029868051514839983,0.02652512662253671
0.23523523523523523,-0.09391353156691594,0.030806585307391075,0.623940629421467,0.030806585686213406,0.030806585307391075,0.0261734104771878
0.23623623623623624,-0.09229609053707559,0.030597382700896587,0.6241399137240317,0.0305973830747251,0.030597382700896587,0.02582635799466216
0.23723723723723725,-0.09067864950723524,0.030333084058332124,0.624281328019205,0.030333084427232444,0.030333084058332124,0.025483907336027387
0.23823823823823823,-0.08906120847739495,0.028613590939095518,0.6229640433076238,0.028613591303132256,0.028613590939095518,0.02514599748231893
0.23923923923923923,-0.0874437674475546,0.028380760540401617,0.6231106212953172,0.028380760899634778,0.028380760540401617,0.02481256822366753
0.24024024024024024,-0.08582632641771423,0.02572698941981282,0.6208331712915974,0.025726989774305525,0.02572698941981282,0.024483560148570824
0.24124124124124124,-0.08420888538787388,0.025728030719775613,0.6211753454097123,0.025728031069584885,0.025728030719775613,0.02415891463330722
0.24224224224224225,-0.08259144435803353,0.0265673046471436,0.6223557659621974,0.02656730499233154,0.0265673046471436,0.023838573831490132
0.24324324324324323,-0.08097400332819324,0.02539662349964028,0.6215373599881687,0.025396623840269892,0.02539662349964028,0.02352248066376072
0.24424424424424424,-0.07935656229835289,0.026145352565712095,0.6226228413070778,0.026145352901841445,0.026145352565712095,0.023210578807617305
0.24524524524524524,-0.07773912126851253,0.025078056125950186,0.6219022250677684,0.025078056457640437,0.025078056125950186,0.02290281268737965
0.24624624624624625,-0.07612168023867218,0.02489305002719658,0.6220497471025275,0.024893050354504495,0.02489305002719658,0.022599127464286304
0.24724724724724725,-0.07450423920883183,0.024426902559247583,0.6219136746361081,0.02442690288223092,0.024426902559247583,0.022299469026723244
0.24824824824824826,-0.07288679817899148,0.024196969791566457,0.6220076358782975,0.024196970110281713,0.024196969791566457,0.022003783980582108
0.24924924924924924,-0.07126935714915118,0.02540460660579333,0.6235361178547574,0.025404606920296686,0.02540460660579333,0.021712019639746248
0.2502502502502503,-0.06965191611931076,0.02594984632486464,0.6244182156782105,0.025949846635214182,0.02594984632486464,0.021424124016702954
0.25125125125125125,-0.06803447508947047,0.024927358396723786,0.6237398155875146,0.024927358702975667,0.024927358396723786,0.02114004581328015
0.25225225225225223,-0.06641703405963019,0.021829098278058973,0.6209720853882927,0.021829098580265542,0.021829098278058973,0.020859734411505924
0.25325325325325326,-0.06479959302978977,0.02243534930012434,0.6218677842254093,0.022435349598334143,0.02243534930012434,0.020583139864589244
0.25425425425425424,-0.06318215199994948,0.022902536719228744,0.6226324581863197,0.02290253701349567,0.022902536719228744,0.020310212888020283
0.2552552552552553,-0.06156471097010906,0.022764532360319393,0.6227981351496209,0.022764532650696445,0.022764532360319393,0.02004090485078875
0.25625625625625625,-0.05994726994026876,0.02190393117920095,0.6222393853893154,0.021903931465739487,0.02190393117920095,0.019775167766718654
0.25725725725725723,-0.05832982891042848,0.023213498707204183,0.6238393929953252,0.023213498989953812,0.023213498707204183,0.019512954285917972
0.25825825825825827,-0.056712387880588064,0.021116693003891684,0.6220503918863185,0.02111669328290465,0.021116693003891684,0.0192542176863417
0.25925925925925924,-0.055094946850747784,0.02005152774870596,0.6212652281399057,0.020051528024028712,0.02005152774870596,0.01899891186546675
0.2602602602602603,-0.05347750582090735,0.01831783670824125,0.6197974148002905,0.018317836979921363,0.01831783670824125,0.01874699133207728
0.26126126126126126,-0.051860064791067056,0.01844662582292643,0.620169093334048,0.018446626091010287,0.01844662582292643,0.018498411198158895
0.26226226226226224,-0.05024262376122679,0.017735018928082123,0.6197020835673568,0.017735019192617545,0.017735018928082123,0.018253127170900375
0.26326326326326327,-0.04862518273138636,0.01961316096328732,0.6218153870125249,0.019613161224320656,0.01961316096328732,0.01801109554480143
0.26426426426426425,-0.04700774170154606,0.019370919906329328,0.621833211028445,0.019370920163908983,0.019370919906329328,0.017772273193885118
0.2652652652652653,-0.04539030067170566,0.018875020594320075,0.6215941647371129,0.018875020848491568,0.018875020594320075,0.01753661756401351
0.26626626626626626,-0.043772859641865364,0.019198016500652032,0.6221674381710196,0.01919801675146001,0.019198016500652032,0.01730408666530527
0.26726726726726724,-0.04215541861202507,0.018210526151886487,0.6214345081892323,0.0182105263993759,0.018210526151886487,0.017074639064653747
0.2682682682682683,-0.040537977582184664,0.01688406516197034,0.6203495137069731,0.016884065406184156,0.01688406516197034,0.0168482338783443
0.26926926926926925,-0.03892053655234437,0.017195728450004995,0.6208850549829318,0.017195728690985422,0.017195728450004995,0.01662483076476951
0.2702702702702703,-0.03730309552250394,0.01647820974804301,0.6203955468408301,0.01647820998583319,0.01647820974804301,0.01640438991724096
0.27127127127127126,-0.03568565449266364,0.017236664552070007,0.6213724980975599,0.017236664786711632,0.017236664552070007,0.016186872056896378
0.27227227227227224,-0.03406821346282338,0.017343226025644146,0.6217076129322879,0.017343226257179614,0.017343226025644146,0.015972238425700794
0.2732732732732733,-0.030367342213784655,0.017229797015040765,0.6218241502593324,0.017229797243511355,0.017229797015040765,0.015760450779540493
0.27427427427427425,-0.02493027911541433,0.01706985336114778,0.6218926689043492,0.01706985358659403,0.01706985336114778,0.015551471381408574
0.2752752752752753,-0.01949321601704357,0.01675711491872885,0.6218062719503222,0.016757115141190722,0.01675711491872885,0.015345262994680838
0.27627627627627627,-0.014056152918673247,0.016942856477397704,0.6222142081686657,0.0169428566969145,0.016942856477397704,0.015141788876480851
0.2772772772772773,-0.008619089820302486,0.01632057508588013,0.6218165843201636,0.016320575302491064,0.01632057508588013,0.014941012771132979
0.2782782782782783,-0.003182026721932161,0.014144504223219698,0.6198569197147394,0.01414450443696278,0.014144504223219698,0.014742898903702228
0.27927927927927926,0.0022550363764381604,0.014034829822029098,0.619934797450443,0.014034830032940836,0.014034829822029098,0.014547411973619761
0.2802802802802803,0.007692099474808922,0.013387673511074921,0.6194737390228157,0.013387673719192793,0.013387673511074921,0.01435451714839292
0.28128128128128127,0.013129162573179247,0.011831857621458153,0.6180954398959807,0.011831857826818839,0.011831857621458153,0.014164180057398664
0.2822822822822823,0.01856622567155001,0.01245643675179542,0.6188769060845443,0.012456436954434736,0.01245643675179542,0.013976366785759302
0.2832832832832833,0.024003288769920333,0.011910641146083995,0.6184962792898099,0.011910641346038302,0.011910641146083995,0.013791043868299425
0.28428428428428426,0.029440351868290658,0.010005727722865338,0.6167492975730028,0.010005727920169995,0.010005727722865338,0.013608178283582979
0.2852852852852853,0.03487741496666142,0.00979821411025666,0.6166744570219415,0.009798214304946113,0.00979821411025666,0.013427737448029392
0.2862862862862863,0.04031447806503175,0.008992851212989452,0.6159990156108303,0.008992851405098316,0.008992851212989452,0.013249689210107735
0.2872872872872873,0.045751541163402513,0.007170357908381496,0.6142957648946895,0.007170358097943775,0.007170357908381496,0.01307400184460785
0.2882882882882883,0.05118860426177283,0.007387780016044743,0.6146082638148077,0.007387780203093846,0.007387780016044743,0.012900644046987457
0.28928928928928926,0.05662566736014315,0.006238209310534652,0.6135566528808919,0.006238209495103937,0.006238209310534652,0.0127295849277942
0.2902902902902903,0.06206273045851391,0.0068745821985760685,0.6142757425389956,0.0068745823806982565,0.0068745821985760685,0.012560794007161674
0.2912912912912913,0.06749979355688424,0.0058850392328406885,0.6133773544782568,0.00588503941254831,0.0058850392328406885,0.012394241209378421
0.2922922922922923,0.07293685665525501,0.0067850295883087495,0.6143553786624099,0.006785029765633699,0.0067850295883087495,0.012229896857528942
0.2932932932932933,0.07837391975362532,0.0071209112378075095,0.6147812277729495,0.00712091141278149,0.0071209112378075095,0.012067731668205767
0.29429429429429427,0.08381098285199565,0.007135208458159488,0.6148899461554659,0.007135208630813721,0.007135208458159488,0.011907716746291642
0.2952952952952953,0.08924804595036642,0.006284005507684532,0.6141333539443825,0.006284005678049779,0.006284005507684532,0.011749823579810909
0.2962962962962963,0.09468510904873675,0.007106397610730086,0.6150390700622682,0.007106397778836583,0.007106397610730086,0.011594024034849146
0.2972972972972973,0.1001221721471075,0.007516228248043348,0.6155431294146065,0.0075162284139211576,0.007516228248043348,0.011440290350540176
0.2982982982982983,0.10555923524547783,0.007053803032691299,0.6151803671592823,0.007053803196370038,0.007053803032691299,0.011288595134119546
0.29929929929929927,0.11099629834384817,0.0075414899939547165,0.615761585445252,0.007541490155463471,0.0075414899939547165,0.011138911356043595
0.3003003003003003,0.11643336144221891,0.006414883098638698,0.6147349764737672,0.006414883258006318,0.006414883098638698,0.010991212345173246
0.3013013013013013,0.12187042454058925,0.0050487765487446075,0.6134539293401824,0.005048776705999319,0.0050487765487446075,0.010845471784021652
0.3023023023023023,0.12730748763896,0.004886168982212533,0.61335826698081,0.004886169137382218,0.004886168982212533,0.010701663704064864
0.3033033033033033,0.13274455073733032,0.004892567640767003,0.6134294547134187,0.004892567793879296,0.004892567640767003,0.010559762481114673
0.30430430430430433,0.13818161383570088,0.005256028418765211,0.6138577894099064,0.005256028569847393,0.005256028418765211,0.010419742830752813
0.3053053053053053,0.1436186769340714,0.00525144680860328,0.6139229011112868,0.005251446957682297,0.00525144680860328,0.010281579803825698
0.3063063063063063,0.14905574003244174,0.00642376944140953,0.6151648563046258,0.006423769588511944,0.00642376944140953,0.010145248781998904
0.3073073073073073,0.15449280313081248,0.00504679651549313,0.6138730606250793,0.005046796660645271,0.00504679651549313,0.010010725473370593
0.3083083083083083,0.15992986622918282,0.005548772491496672,0.6144419555530526,0.005548772634724263,0.005548772491496672,0.009877985908143103
0.30930930930930933,0.16536692932755337,0.005701066145001212,0.614667824226215,0.0057010662863298135,0.005701066145001212,0.009747006434351935
0.3103103103103103,0.1708039924259239,0.0069830400505278434,0.6160253925246051,0.0069830401899826505,0.0069830400505278434,0.009617763713651365
0.3113113113113113,0.17624105552429423,0.007015487762069467,0.6161504332615121,0.007015487899675482,0.007015487762069467,0.009490234717155948
0.3123123123123123,0.181678118622665,0.007239084651504077,0.6164670534242204,0.007239084787285818,0.007239084651504077,0.00936439672133715
0.3133133133133133,0.1871151817210353,0.008906143307910673,0.6182301001890022,0.008906143441892363,0.008906143307910673,0.009240227303974401
0.31431431431431434,0.19255224481940586,0.009585138254236876,0.619027187997415,0.009585138386442713,0.009585138254236876,0.009117704340159832
0.3153153153153153,0.1979893079177764,0.01006720675815858,0.6196363526554461,0.010067206888612283,0.01006720675815858,0.008996805998355983
0.3163163163163163,0.20342637101614672,0.009543194637103325,0.6192458287883305,0.009543194765828267,0.009543194637103325,0.008877510736505794
0.3173173173173173,0.2088634341145175,0.009555743499257884,0.6193849176431019,0.009555743626276836,0.009555743499257884,0.008759797298194167
0.3183183183183183,0.21430049721288782,0.007774970013896337,0.6177308505447816,0.0077749701392319254,0.007774970013896337,0.008643644708860433
0.31931931931931934,0.21973756031125838,0.0068273060086544105,0.616886280344274,0.006827306132328553,0.0068273060086544105,0.008529032272061034
0.3203203203203203,0.22517462340962888,0.007384418726186859,0.6175339210940902,0.007384418848221433,0.007384418726186859,0.008415939565781768
0.3213213213213213,0.2306116865079992,0.005505553749117302,0.6157529713154681,0.005505553869534133,0.005505553749117302,0.008304346438798925
0.32232232232232233,0.23604874960636998,0.005525536527144748,0.6158459560426004,0.005525536645965051,0.005525536527144748,0.008194233007088677
0.3233233233233233,0.24148581270474032,0.005470121516023391,0.6158638079468157,0.005470121633268337,0.005470121516023391,0.008085579650284083
0.32432432432432434,0.24692287580311087,0.005787077427848602,0.6162532959856043,0.005787077543539075,0.005787077427848602,0.007978367008179058
0.3253253253253253,0.25235993890148134,0.004012346667878723,0.6145553001034972,0.004012346782035364,0.004012346667878723,0.007872575977278723
0.3263263263263263,0.25779700199985167,0.0019262501284197943,0.6125224059845614,0.0019262502410628138,0.0019262501284197943,0.007768187707395472
0.32732732732732733,0.26323406509822245,0.0030113813274575997,0.6136330785194787,0.0030113814386070097,0.0030113813274575997,0.007665183598290189
0.3283283283283283,0.2686711281965928,0.003082281825783992,0.6137439089043852,0.0030822819354596174,0.003082281825783992,0.007563545296357995
0.32932932932932935,0.27410819129496333,0.003451984236675994,0.6141544813235391,0.003451984344897379,0.003451984236675994,0.007463254691357947
0.3303303303303303,0.2795452543933339,0.005024461608093685,0.6157727308586881,0.005024461714880125,0.005024461608093685,0.007364293913186094
0.3313313313313313,0.28498231749170416,0.005131850639260549,0.6159467426847187,0.005131850744631156,0.005131850639260549,0.007266645328691323
0.33233233233233234,0.29041938059007494,0.003097688661105869,0.6139806274513064,0.0030976887650794246,0.003097688661105869,0.007170291538533432
0.3333333333333333,0.29585644368844527,0.0027442133687483076,0.6136682264574937,0.002744213471343231,0.0027442133687483076,0.007075215374082854
0.33433433433433435,0.3012935067868158,0.003527019359394483,0.6144874197583929,0.0035270194606290455,0.003527019359394483,0.006981399894361499
0.3353353353353353,0.3067305698851864,0.0030544153652374353,0.61406158287342,0.003054415465129698,0.0030544153652374353,0.006888828383024153
0.3363363363363363,0.31216763298355665,0.002710739561881418,0.6137584075760889,0.0027107396604491643,0.002710739561881418,0.0067974843453799064
0.33733733733733734,0.31760469608192743,0.0020726362503925145,0.6131562477209482,0.0020726363476532986,0.0020726362503925145,0.00670735150545308
0.3383383383383383,0.32304175918029776,0.0035144985399270193,0.6146255923868074,0.00351449863589816,0.0035144985399270193,0.006618413803083113
0.33933933933933935,0.3284788222786683,0.004712444003639805,0.6158701389368016,0.004712444098338438,0.004712444003639805,0.006530655391062917
0.34034034034034033,0.33391588537703887,0.0028383442099598317,0.6140585246671774,0.00283834430340289,0.0028383442099598317,0.006444060632315167
0.34134134134134136,0.3393529484754094,0.004706901568571268,0.6159647174855939,0.0047069016607753185,0.004706901568571268,0.006358614097106035
0.34234234234234234,0.3447900115737799,0.0038696319670166973,0.6151898599167679,0.003869632057998251,0.0038696319670166973,0.006274300560295876
0.3433433433433433,0.35022707467215025,0.005847990401372495,0.6172195284118367,0.005847990491147715,0.005847990401372495,0.006191104998626355
0.34434434434434436,0.3556641377705208,0.004455198032782235,0.6159042786098823,0.00445519812136726,0.004455198032782235,0.006109012588043561
0.34534534534534533,0.36110120086889136,0.0054988427971985705,0.6170069978849559,0.00549884288460907,0.0054988427971985705,0.006028008701056609
0.34634634634634637,0.3665382639672619,0.004858932626805848,0.6164400006767944,0.004858932713057475,0.004858932626805848,0.005948078904131261
0.34734734734734735,0.3719753270656324,0.004638627585250631,0.6162841235589439,0.0046386276703586984,0.004638627585250631,0.005869208955118116
0.3483483483483483,0.37741239016400274,0.00546137898339962,0.6171683816945428,0.005461379067379276,0.00546137898339962,0.005791384800714901
0.34934934934934936,0.3828494532623733,0.004648565800826545,0.6164279847137797,0.004648565883692817,0.004648565800826545,0.005714592573962399
0.35035035035035034,0.38828651636074385,0.004902555359712231,0.6167436127880543,0.004902555441479818,0.004902555359712231,0.0056388185917736
0.35135135135135137,0.3937235794591144,0.0051453207630407765,0.6170513845406118,0.005145320843724265,0.0051453207630407765,0.005564049352495597
0.35235235235235235,0.39916064255748496,0.006269553715711914,0.618243842847034,0.006269553795325697,0.006269553715711914,0.005490271533503821
0.3533533533533533,0.40459770565585523,0.007554446307942683,0.6196118678224888,0.007554446386501055,0.007554446307942683,0.005417471988828171
0.35435435435435436,0.4100347687542258,0.009335171633019692,0.6214927628642735,0.009335171710536832,0.009335171633019692,0.005345637746810626
0.35535535535535534,0.41547183185259634,0.009515564072160254,0.6217969369635614,0.009515564148650353,0.009515564072160254,0.005274756007793908
0.3563563563563564,0.4209088949509669,0.009798521027389618,0.6222060675344935,0.009798521102866341,0.009798521027389618,0.0052048141418408024
0.35735735735735735,0.42634595804933745,0.009099432202764974,0.6216369042592907,0.009099432277241838,0.009099432202764974,0.005135799686483712
0.35835835835835833,0.4317830211477077,0.00821112667577768,0.6208692545499496,0.008211126749267755,0.00821112667577768,0.005067700344504055
0.35935935935935936,0.4372200842460783,0.006779756881793426,0.6195467618787657,0.006779756954309596,0.006779756881793426,0.0050005039817411084
0.36036036036036034,0.44265714734444883,0.006463349113263483,0.6193202516506524,0.00646334918481842,0.006463349113263483,0.004934198624929901
0.3613613613613614,0.4480942104428194,0.00653420576850664,0.6194768103634646,0.0065342058391130485,0.00653420576850664,0.004868772459567782
0.36236236236236236,0.45353127354118994,0.006467801214102364,0.6194970474069084,0.00646780128377283,0.006467801214102364,0.0048042138278092715
0.36336336336336333,0.45896833663956027,0.006955935903091343,0.6200709431869392,0.006955935971838268,0.006955935903091343,0.004740511226388831
0.36436436436436437,0.4473397704179971,0.0055061485212488425,0.6187133894320137,0.005506148589084538,0.0055061485212488425,0.00467765330457117
0.36536536536536535,0.4293115932014589,0.007167476926580722,0.6204477276695842,0.007167476993517101,0.007167476926580722,0.00461562886212874
0.3663663663663664,0.4112834159849192,0.00737985463324063,0.6207551439806028,0.0073798546992898196,0.00737985463324063,0.004554426847346041
0.36736736736736736,0.393255238768381,0.008376297693370744,0.6218494417168101,0.008376297758544541,0.008376297693370744,0.0044940363550503865
0.3683683683683684,0.37522706155184127,0.008610823328585543,0.6221950345975836,0.00861082339289574,0.008610823328585543,0.004434446624668791
0.36936936936936937,0.35719888433530306,0.00761925387195231,0.6213176421338412,0.00761925393541041,0.00761925387195231,0.004375647038310613
0.37037037037037035,0.33917070711876485,0.007192033108478924,0.6209914504162172,0.007192033171096029,0.007192033108478924,0.004317627118875625
0.3713713713713714,0.32114252990222514,0.0037950857081278525,0.6176898672280561,0.0037950857699150437,0.0037950857081278525,0.004260376528187168
0.37237237237237236,0.30311435268568687,0.003958829642784953,0.617903932756948,0.003958829703752918,0.003958829642784953,0.004203885065150069
0.3733733733733734,0.2850861754691472,0.003836961176162338,0.6178345570854683,0.0038369612363219454,0.003836961176162338,0.004148142663932967
0.3743743743743744,0.267057998252609,0.005000312828962451,0.6190487855899394,0.005000312888324415,0.005000312828962451,0.00409313939217476
0.37537537537537535,0.24902982103607077,0.0031762920415380064,0.6172910673872207,0.0031762921001129724,0.0031762920415380064,0.004038865449214816
0.3763763763763764,0.2310016438195311,0.003055511334327367,0.6172124032347684,0.003055511392125677,0.003055511334327367,0.003985311164346669
0.37737737737737737,0.21297346660299285,0.0027092827954912605,0.6169066897306306,0.002709282852523209,0.0027092827954912605,0.003932466995094852
0.3783783783783784,0.19494528938645317,0.001408906546194301,0.615642237617766,0.001408906602470041,0.001408906546194301,0.0038803235255145947
0.3793793793793794,0.1769171121699149,-7.940439939794282e-05,0.6141726081658042,-7.940434386840157e-05,-7.940439939794282e-05,0.003828871464514057
0.38038038038038036,0.1588889349533767,-0.0012550344243389654,0.6129959250276802,-0.0012550343695457312,-0.0012550344243389654,0.0037781016441988135
0.3813813813813814,0.14086075773683698,-0.0002535204177442148,0.6139807973800341,-0.0002535203636775264,-0.0002535204177442148,0.003728005018238287
0.38238238238238237,0.12283258052029877,0.0007361225237186293,0.6149670784762983,0.0007361225770684077,0.0007361225237186293,0.0036785726602538453
0.3833833833833834,0.10480440330375912,-0.0007150256641538879,0.6135256908450883,-0.0007150256115115131,-0.0007150256641538879,0.0036297957622282695
0.3843843843843844,0.08677622608722085,-0.0008724432188259715,0.6133587920085427,-0.000872443166881621,-0.0008724432188259715,0.003581665632936314
0.38538538538538536,0.06874804887068264,-0.00038701286934016767,0.6138326537613111,-0.00038701281808458613,-0.00038701286934016767,0.0035341736963960747
0.3863863863863864,0.050719871654142934,-5.589530041142694e-05,0.614158639410699,-5.5895249835480896e-05,-5.589530041142694e-05,0.003487311490340894
0.38738738738738737,0.032691694437604724,-0.001575151464769487,0.6126386418575924,-0.0015751514148641646,-0.001575151464769487,0.003441070664711526
0.3883883883883884,0.014663517221065014,-0.002156542021050468,0.612036364980403,-0.0021565419718068807,-0.002156542021050468,0.0033954429801682957
0.3893893893893894,-0.003364659995473196,-0.003565119615600138,0.6105991919810145,-0.003565119567009518,-0.003565119615600138,0.0033504203066229885
0.39039039039039036,-0.021392837212011406,-0.002500418567133481,0.6116166202608649,-0.0025004185191872053,-0.002500418567133481,0.0033059946217902027
0.3913913913913914,-0.039421014428551115,0.0001306400129930797,0.6142145237248094,0.00013064006030358505,0.0001306400129930797,0.0032621580097579143
0.3923923923923924,-0.057449191645089326,7.898685149525193e-05,0.6141646025832919,7.898689817843253e-05,7.898685149525193e-05,0.0032189026595769933
0.3933933933933934,-0.07547736886162904,-0.002069890762952131,0.6120167720816566,-0.0020698907168879574,-0.002069890762952131,0.0031762208638694243
0.3943943943943944,-0.0935055460781673,-0.0012230622568274302,0.6128361541556696,-0.001223062211374064,-0.0012230622568274302,0.00313410501745498
0.39539539539539537,-0.11153372329470546,0.00035154965262038226,0.6143945483535199,0.0003515496974710471,0.00035154965262038226,0.0030925476159961067
0.3963963963963964,-0.12956190051124516,0.001827040592406215,0.6158747005163246,0.001827040636662172,0.001827040592406215,0.003051541254660777
0.3973973973973974,-0.14759007772778343,0.0019676196593028644,0.616039505423163,0.0019676197029720056,0.0019676196593028644,0.003011078626803072
0.3983983983983984,-0.16561825494432314,0.002471875061543699,0.6165698507063073,0.002471875104633807,0.002471875061543699,0.002971152522661261
0.3993993993993994,-0.1836464321608613,0.002534047028154283,0.6166647988461365,0.0025340470706730423,0.002534047028154283,0.0029317558280731407
0.40040040040040037,-0.20167460937739956,0.0032217233518415933,0.617386075726725,0.0032217233937965814,0.0032217233518415933,0.0028928815232084136
0.4014014014014014,-0.21970278659393927,0.00412136080772247,0.618328432144383,0.00412136084912118,0.00412136080772247,0.0028545226813178697
0.4024024024024024,-0.23773096381047742,0.0033123807604017812,0.6175741000118667,0.0033123808012516256,0.0033123807604017812,0.002816672467499157
0.4034034034034034,-0.25575914102701713,0.002681364480872989,0.6169870047870977,0.0026813645211812114,0.002681364480872989,0.0027793241374789164
0.4044044044044044,-0.2737873182435554,0.0023037988139863437,0.616644993067103,0.002303798853760109,0.0023037988139863437,0.002742471036411065
0.40540540540540543,-0.2918154954600951,0.0020427209763813894,0.6164144627561571,0.0020427210156277777,0.0020427209763813894,0.0027061065976910137
0.4064064064064064,-0.30984367267663326,0.0022075575930326076,0.6166063850768341,0.0022075576317586074,0.0022075575930326076,0.00267022434178561
0.4074074074074074,-0.32787184989317153,0.0032980648580934165,0.6177261637355286,0.003298064896305931,0.0032980648580934165,0.002634817875078592
0.4084084084084084,-0.34590002710971124,0.0019464554652161457,0.6164182855721684,0.0019464555029220082,0.0019464554652161457,0.0025998808887313547
0.4094094094094094,-0.3639282043262495,0.002840071445069861,0.6173377108008922,0.0028400714822757614,0.002840071445069861,0.0025654071575588197
0.41041041041041043,-0.3819563815427891,0.0026052045165011234,0.617140502231075,0.002605204553213706,0.0026052045165011234,0.0025313905389202124
0.4114114114114114,-0.39998455875932737,-0.00029832921599978355,0.6142715125843583,-0.00029832917977398255,-0.00029832921599978355,0.002497824971624545
0.4124124124124124,-0.41801273597586563,-0.0006934820117171488,0.6138724037903301,-0.0006934819759716923,-0.0006934820117171488,0.0024647044748506166
0.4134134134134134,-0.43604091319240534,-0.0009574462081946564,0.6135992439747056,-0.0009574461729231756,-0.0009574462081946564,0.0024320231470813278
0.4144144144144144,-0.4540690904089435,-0.0003959918431058623,0.6141480026257065,-0.0003959918083020729,-0.0003959918431058623,0.002399775165052132
0.41541541541541543,-0.4720972676254832,0.00019940846337481908,0.6147381519534781,0.00019940849771711935,0.00019940846337481908,0.002367954782713426
0.4164164164164164,-0.4901254448420215,0.0001903924224801212,0.6147317797833866,0.00019039245636705168,0.0001903924224801212,0.002336556330206701
0.4174174174174174,-0.5081536220585596,-0.0006273914883533503,0.613916520193052,-0.0006273914549157517,-0.0006273914883533503,0.002305574212854268
0.4184184184184184,-0.5261817992750993,0.00033464842894950753,0.6148702408339723,0.0003346484619437322,0.00033464842894950753,0.002275002910162381
0.4194194194194194,-0.5442099764916375,-0.00034759708882833656,0.6141924324329295,-0.00034759705627160657,-0.00034759708882833656,0.0022448369748375775
0.42042042042042044,-0.5622381537081773,-0.0015326250388044593,0.6130027952058029,-0.0015326250066794234,-0.0015326250388044593,0.002215071031816061
0.4214214214214214,-0.5802663309247156,-0.002154437465340045,0.6123606603470798,-0.002154437433640982,-0.002154437465340045,0.0021856997773059563
0.4224224224224224,-0.5982945081412538,-0.0026650136850522315,0.6118215166280144,-0.0026650136537734997,-0.0026650136850522315,0.002156717977842262
0.42342342342342343,-0.6163226853577934,-0.0027439030834370388,0.6117072896255995,-0.0027439030525730737,-0.0027439030834370388,0.0021281204693543343
0.4244244244244244,-0.6343508625743317,-0.0031559214862015668,0.6112588875664298,-0.0031559214557468707,-0.0031559214862015668,0.0020999021562457375
0.42542542542542544,-0.6523790397908713,-0.0034788105714954154,0.6108941515704688,-0.003478810541444572,-0.0034788105714954154,0.002072058010486293
0.4264264264264264,-0.6704072170074096,-0.00269031623227545,0.6116365175757803,-0.0026903162026231152,-0.00269031623227545,0.00204458307071617
0.4274274274274274,-0.6884353942239478,-0.0018573453044725423,0.6124338153946943,-0.0018573452752134092,-0.0018573453044725423,0.0020174724413618518
0.42842842842842843,-0.7064635714404874,-0.0012993314990045962,0.6129672010639997,-0.0012993314701334377,-0.0012993314990045962,0.0019907212917638292
0.4294294294294294,-0.7244917486570257,-0.0015918570496260803,0.6126574464917061,-0.0015918570211377477,-0.0015918570496260803,0.0019643248553158576
0.43043043043043044,-0.7425199258735653,-0.002238674783357683,0.6119895209254195,-0.0022386747552471022,-0.002238674783357683,0.0019382784286156266
0.4314314314314314,-0.7605481030901036,-0.0024409965050497555,0.6117575147402923,-0.0024409964773119248,-0.0024409965050497555,0.0019125773706266936
0.43243243243243246,-0.7785762803066434,-0.002555471242011421,0.6116106728077765,-0.002555471214641401,-0.002555471242011421,0.0018872171018515281
0.43343343343343343,-0.7966044575231817,-0.001679297000117728,0.6124529619496243,-0.0016792969731106442,-0.001679297000117728,0.0018621931035155232
0.4344344344344344,-0.8146326347397197,-0.0019375282762339908,0.6121724634106265,-0.0019375282495850184,-0.0019375282762339908,0.0018375009167618246
