date_mutation,valeur_fonciere,code_departement,surface_reelle_bati
2024-08-03,1100.0,01,
2024-08-03,1100.0,01,
2024-08-03,1100.0,01,
,562000.0,01,
,710000.0,01,
,710000.0,01,
2024-08-03,85000.0,01,9130
2024-05-03,184000.0,01,
2024-05-03,184000.0,01,
,315000.0,01,116
2024-08-03,180000.0,01,0
2024-08-03,180000.0,01,94
2024-08-03,180000.0,01,0
,40000.0,01,0
,40000.0,01,27
,40000.0,01,0
2024-07-03,131755.0,01,60
2024-07-03,131755.0,01,0
2024-07-03,25000.0,01,
2024-07-03,25000.0,01,
2024-07-03,25000.0,01,
2024-07-03,25000.0,01,
2024-07-03,25000.0,01,
2024-07-03,25000.0,01,
2024-07-03,25000.0,01,
2024-07-03,25000.0,01,
2024-11-03,133200.0,01,0
2024-11-03,133200.0,01,52
2024-11-03,133200.0,01,0
2024-05-03,200000.0,01,40
2024-05-03,200000.0,01,135
2024-05-03,200000.0,01,0
2024-05-03,200000.0,01,0
2024-05-03,200000.0,01,0
2024-05-03,200000.0,01,0
2024-05-03,200000.0,01,0
2024-05-03,200000.0,01,0
2024-05-03,200000.0,01,0
2024-05-03,200000.0,01,
,52500.0,01,
,52500.0,01,115
,52500.0,01,115
,65000.0,01,
,65000.0,01,
,522500.0,01,116
,515000.0,01,0
,515000.0,01,0
,515000.0,01,123
,235000.0,01,96
2024-12-03,454000.0,01,150
2024-12-03,454000.0,01,
2024-08-03,4000.0,01,
,210000.0,01,90
,226000.0,01,
,226000.0,01,90
2024-08-03,6200.0,01,
,4134.72,01,
,4134.72,01,
,4134.72,01,
,4134.72,01,
,4134.72,01,
,4134.72,01,
2024-08-03,6712.5,01,
,9694.72,01,
,9694.72,01,
,9694.72,01,
,9694.72,01,
,100000.0,01,45
,100000.0,01,
,100000.0,01,
2024-01-03,115000.0,01,188
2024-01-03,115000.0,01,
2024-01-03,115000.0,01,
2024-01-03,115000.0,01,
2024-01-03,115000.0,01,
2024-01-03,115000.0,01,
2024-01-03,115000.0,01,
2024-01-03,115000.0,01,167
2024-01-03,115000.0,01,0
2024-01-03,115000.0,01,
2024-07-03,736.8,01,
2024-06-03,205000.0,01,0
2024-06-03,205000.0,01,0
2024-06-03,205000.0,01,120
,155000.0,01,80
,155000.0,01,
2024-08-03,1.0,01,
2024-08-03,3000.0,01,
2024-08-03,120000.0,01,
2024-08-03,120000.0,01,
2024-08-03,120000.0,01,
2024-08-03,120000.0,01,
2024-08-03,120000.0,01,
2024-08-03,120000.0,01,
2024-08-03,120000.0,01,
2024-08-03,120000.0,01,
2024-08-03,120000.0,01,
2024-08-03,120000.0,01,
2024-08-03,120000.0,01,
2024-08-03,120000.0,01,
2024-08-03,120000.0,01,
,,01,
2024-08-03,1045.0,01,
2024-08-03,2236.5,01,
2024-08-03,2236.5,01,
2024-08-03,2236.5,01,
2024-08-03,2236.5,01,
2024-08-03,146000.0,01,85
2024-08-03,146000.0,01,0
2024-08-03,146000.0,01,0
,320000.0,01,
,320000.0,01,105
,320000.0,01,
,237000.0,01,
,237000.0,01,
,320000.0,01,304
,320000.0,01,
,199000.0,01,0
,199000.0,01,52
,199000.0,01,0
,180000.0,01,0
,180000.0,01,77
,180000.0,01,
2024-04-03,170000.0,01,0
2024-04-03,170000.0,01,63
2024-04-03,170000.0,01,
2024-05-03,312500.0,01,0
2024-05-03,312500.0,01,132
2024-05-03,312500.0,01,0
2024-05-03,312500.0,01,132
,240246.0,01,34
,240246.0,01,170
,24860.0,01,
,24860.0,01,
,5200.0,01,
2024-01-03,204000.0,01,
2024-01-03,204000.0,01,0
2024-01-03,204000.0,01,113
2024-06-03,60000.0,01,
2024-06-03,60000.0,01,
2024-04-03,130000.0,01,0
2024-04-03,130000.0,01,0
2024-04-03,130000.0,01,62
2024-01-03,210000.0,01,107
2024-01-03,210000.0,01,
2024-06-03,13000.0,01,0
2024-07-03,6000.0,01,0
2024-05-03,48000.0,01,
2024-05-03,48000.0,01,
,897673.0,01,90
,897673.0,01,0
,897673.0,01,0
,897673.0,01,0
,897673.0,01,0
,897673.0,01,0
,897673.0,01,69
,897673.0,01,84
,897673.0,01,47
,897673.0,01,67
2024-05-03,45960.0,01,1366
2024-05-03,45960.0,01,
,175000.0,01,
,125000.0,01,137
,145000.0,01,0
,145000.0,01,90
,145000.0,01,0
,205000.0,01,
,205000.0,01,
,205000.0,01,90
,205000.0,01,
,1.0,01,
,1.0,01,
,1.0,01,
,1.0,01,
,1.0,01,
,1.0,01,
,1.0,01,
,1.0,01,
,1.0,01,
,1.0,01,
2024-08-03,139000.0,01,65
2024-07-03,3360000.0,01,4710
,490000.0,01,0
,490000.0,01,161
,490000.0,01,
,490000.0,01,
,290000.0,01,88
,205000.0,01,90
2024-09-03,25000.0,01,
2024-09-03,25000.0,01,
,215000.0,01,90
2024-12-02,68000.0,01,70
2024-12-02,68000.0,01,0
2024-12-02,96000.0,01,0
2024-12-02,96000.0,01,69
2024-12-02,96000.0,01,0
,215000.0,01,90
2024-11-03,27100.0,01,0
2024-04-03,300000.0,01,
2024-04-03,300000.0,01,123
2024-04-03,300000.0,01,0
,170000.0,01,
,170000.0,01,80
,170000.0,01,
,170000.0,01,
,3000.0,01,
2024-04-03,140000.0,01,0
2024-04-03,140000.0,01,46
,259000.0,01,0
,259000.0,01,125
,259000.0,01,
,90000.0,01,
2024-05-03,,01,
2024-05-03,,01,
2024-05-03,,01,
2024-12-02,7400.0,01,
,222500.0,01,110
,100000.0,01,64
,100000.0,01,123
2024-05-03,1.0,01,
2024-06-03,187.0,01,
,215000.0,01,0
,215000.0,01,46
,215000.0,01,0
2024-05-03,641240.0,01,46
2024-05-03,641240.0,01,112
2024-05-03,641240.0,01,0
,80000.0,01,0
,80000.0,01,54
2024-06-03,468000.0,01,
,10500.0,01,
2024-06-03,222350.0,01,63
,235000.0,01,0
,235000.0,01,0
,235000.0,01,60
,30000.0,01,
,30000.0,01,5608
,200000.0,01,
,200000.0,01,
,200000.0,01,
,200000.0,01,
,200000.0,01,170
,200000.0,01,0
2024-05-03,10765.0,01,
2024-05-03,10765.0,01,
,391000.0,01,
,391000.0,01,
,391000.0,01,
2024-06-03,122000.0,01,40
,30000.0,01,
2024-05-03,21000.0,01,
2024-05-03,21000.0,01,
2024-05-03,21000.0,01,
2024-05-03,21000.0,01,
2024-05-03,21000.0,01,
2024-05-03,21000.0,01,
2024-05-03,21000.0,01,
,70000.0,01,78
,70000.0,01,78
,60000.0,01,156
,191500.0,01,0
,191500.0,01,72
,8500.0,01,0
2024-08-03,341000.0,01,118
2024-08-03,341000.0,01,0
2024-04-03,330000.0,01,0
2024-04-03,330000.0,01,0
2024-04-03,330000.0,01,64
2024-01-03,270000.0,01,111
2024-01-03,180000.0,01,0
2024-01-03,180000.0,01,73
2024-01-03,70000.0,01,0
2024-01-03,70000.0,01,27
2024-01-03,70000.0,01,0
,400.0,01,
2024-05-03,270000.0,01,
2024-05-03,270000.0,01,
2024-05-03,270000.0,01,
2024-05-03,270000.0,01,
2024-05-03,270000.0,01,
2024-05-03,270000.0,01,
2024-05-03,270000.0,01,
2024-05-03,270000.0,01,
2024-05-03,270000.0,01,
2024-05-03,270000.0,01,
,300000.0,01,93
,300000.0,01,0
2024-06-03,443850.0,01,128
2024-06-03,443850.0,01,
,349000.0,01,70
,3800.0,01,
,115000.0,01,0
,115000.0,01,51
,115000.0,01,51
,115000.0,01,0
,76000.0,01,0
,76000.0,01,35
,76000.0,01,0
,246000.0,01,61
,246000.0,01,32
,246000.0,01,
,246000.0,01,
,255000.0,01,93
,255000.0,01,0
,190000.0,01,380
,280000.0,01,
,280000.0,01,
,280000.0,01,
,280000.0,01,96
,61400.0,01,18
2024-07-03,122000.0,01,
2024-07-03,122000.0,01,84
2024-07-03,122000.0,01,
,6000.0,01,
2024-07-03,500.0,01,
2024-08-03,275000.0,01,100
,85000.0,01,93
,5175.0,01,
2024-04-03,105000.0,01,86
2024-04-03,105000.0,01,
2024-04-03,105000.0,01,
,125000.0,01,37
,125000.0,01,84
,125000.0,01,40
,125000.0,01,0
,125000.0,01,
,125000.0,01,
,125000.0,01,
,125000.0,01,0
,125000.0,01,0
2024-08-03,904462.3,01,
2024-08-03,904462.3,01,
2024-08-03,904462.3,01,
2024-08-03,435200.0,01,
2024-08-03,435200.0,01,
2024-08-03,435200.0,01,
2024-08-03,435200.0,01,71
2024-08-03,435200.0,01,
2024-06-03,243000.0,01,35
,150000.0,01,69
,150000.0,01,0
,110000.0,01,197
,110000.0,01,
,110000.0,01,
,110000.0,01,
,110000.0,01,
,40.0,01,
,165.0,01,
,165.0,01,
,165.0,01,
,19.0,01,
,24623.0,01,0
,24623.0,01,0
,24623.0,01,0
,708610.0,01,120
,708610.0,01,0
,708610.0,01,
,95000.0,01,
,1.0,01,
,1.0,01,
,5320.0,01,
,5320.0,01,
,5320.0,01,
,300000.0,01,
,1.0,01,
2024-04-03,550000.0,01,0
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,0
2024-04-03,550000.0,01,186
2024-04-03,550000.0,01,0
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,
2024-04-03,550000.0,01,
,265000.0,01,101
2024-04-03,427185.0,01,136
2024-04-03,427185.0,01,0
2024-04-03,427185.0,01,27
,710000.0,01,130
,70000.0,01,
2024-04-03,1400.0,01,
2024-08-03,84000.0,01,0
2024-08-03,84000.0,01,53
2024-08-03,84000.0,01,0
,130000.0,01,24
,130000.0,01,81
,269000.0,01,161
,269000.0,01,
,30000.0,01,
,30000.0,01,
,220000.0,01,0
,220000.0,01,94
,4000.0,01,
2024-08-03,220000.0,01,100
2024-06-03,21000.0,01,0
2024-07-03,99000.0,01,40
2024-06-03,10000.0,01,0
,260000.0,01,44
,260000.0,01,0
,260000.0,01,0
2024-07-03,632000.0,01,
2024-07-03,632000.0,01,105
2024-07-03,632000.0,01,105
2024-07-03,632000.0,01,
2024-12-03,118000.0,01,30
2024-12-03,118000.0,01,0
2024-12-03,118000.0,01,0
,185000.0,01,46
,185000.0,01,0
,185000.0,01,0
2024-04-03,129900.0,01,57
2024-01-03,15750.0,01,0
,70850.0,01,31
,70850.0,01,28
,70850.0,01,25
,70850.0,01,71
,333400.0,01,125
,333400.0,01,126
,43000.0,01,
,118000.0,01,43
,118000.0,01,0
,118000.0,01,50
2024-06-03,30000.0,01,
,90000.0,01,
,82500.0,01,0
,82500.0,01,91
,82500.0,01,0
2024-07-03,140000.0,01,
2024-07-03,140000.0,01,
2024-05-03,275000.0,01,0
2024-05-03,275000.0,01,0
2024-05-03,275000.0,01,85
2024-05-03,275000.0,01,0
2024-05-03,275000.0,01,0
2024-05-03,275000.0,01,85
2024-05-03,275000.0,01,
2024-05-03,275000.0,01,
,207000.0,01,
,207000.0,01,
,207000.0,01,
,207000.0,01,
,207000.0,01,
,207000.0,01,
,207000.0,01,
2024-08-03,200.0,01,
,383000.0,01,
,383000.0,01,
,383000.0,01,
,383000.0,01,33
,383000.0,01,
,383000.0,01,0
,383000.0,01,290
,383000.0,01,
,383000.0,01,
,383000.0,01,
,383000.0,01,
,3400.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-12-02,25000.0,01,
2024-07-02,21592.5,01,
2024-08-02,150000.0,01,64
2024-08-02,150000.0,01,0
2024-04-03,739000.0,01,244
2024-04-03,739000.0,01,244
,170000.0,01,
,170000.0,01,
2024-07-03,342000.0,01,104
2024-07-03,342000.0,01,104
,592000.0,01,0
,592000.0,01,135
,592000.0,01,0
,592000.0,01,0
,350.0,01,
,180000.0,01,67
,180000.0,01,0
,180000.0,01,0
,186600.0,01,279
,186600.0,01,90
2024-12-03,428220.0,01,
2024-04-03,350000.0,01,
2024-04-03,350000.0,01,
2024-04-03,350000.0,01,84
2024-04-03,350000.0,01,
2024-06-03,330000.0,01,0
2024-06-03,330000.0,01,0
2024-06-03,330000.0,01,79
2024-06-03,330000.0,01,0
,146000.0,01,
,146000.0,01,
,146000.0,01,
,146000.0,01,
,146000.0,01,
,146000.0,01,
,146000.0,01,
,146000.0,01,
,146000.0,01,
,146000.0,01,
,146000.0,01,
2024-07-03,92000.0,01,51
2024-07-03,92000.0,01,51
2024-07-03,92000.0,01,70
,150000.0,01,89
2024-04-03,342000.0,01,
2024-04-03,342000.0,01,
,103500.0,01,69
,103500.0,01,0
,103500.0,01,0
2024-11-03,332500.0,01,
2024-11-03,332500.0,01,
2024-11-03,332500.0,01,
2024-11-03,332500.0,01,
2024-11-03,332500.0,01,
2024-11-03,332500.0,01,
2024-11-03,332500.0,01,
2024-11-03,332500.0,01,
2024-11-03,332500.0,01,
2024-11-03,332500.0,01,
2024-11-03,332500.0,01,
,160000.0,01,
,160000.0,01,79
2024-07-03,121440.0,01,
2024-05-03,146431.0,01,
2024-05-03,146431.0,01,
2024-05-03,211404.0,01,
2024-05-03,211404.0,01,
2024-07-03,75000.0,01,51
2024-07-03,75000.0,01,0
2024-07-03,75000.0,01,0
,50000.0,01,0
,50000.0,01,72
,75000.0,01,
,656800.0,01,122
,215000.0,01,0
,215000.0,01,152
,215000.0,01,
2024-04-03,50000.0,01,
,177900.0,01,
,177900.0,01,
,177900.0,01,
,177900.0,01,81
2024-01-03,194000.0,01,63
2024-01-03,194000.0,01,0
,0.35,01,
,1218.0,01,
,1218.0,01,
,0.3,01,
,129000.0,01,60
,1.0,01,
,1.0,01,
,1.0,01,
,1.0,01,
,1.0,01,
,1.0,01,
2024-08-03,292608.0,01,
2024-08-03,292608.0,01,
2024-08-03,292608.0,01,91
,1.0,01,
,1.0,01,
,38840.0,01,
,38840.0,01,
,38840.0,01,
,38840.0,01,
,38840.0,01,
2024-12-03,1.0,01,
,1.0,01,
,1.0,01,
,1.0,01,
,1.0,01,
,742600.0,01,
,742600.0,01,0
,742600.0,01,239
,742600.0,01,0
,742600.0,01,0
,742600.0,01,0
,742600.0,01,239
,742600.0,01,0
,742600.0,01,0
2024-08-03,197204.0,01,42
2024-08-03,197204.0,01,0
,313080.0,01,95
,313080.0,01,0
,313080.0,01,0
,250000.0,01,148
,250000.0,01,0
,250000.0,01,148
,250000.0,01,0
,250000.0,01,
2024-07-03,3507.0,01,
2024-07-03,3507.0,01,
,1.0,01,
2024-05-03,83490.0,01,
,312000.0,01,64
,325000.0,01,
,325000.0,01,
,325000.0,01,101
,443267.0,01,0
,443267.0,01,94
,2271.45,01,
2024-07-03,37000.0,01,0
2024-07-03,37000.0,01,0
2024-07-03,37000.0,01,
2024-01-03,190000.0,01,
2024-01-03,190000.0,01,
,30000.0,01,
,180000.0,01,
2024-12-03,6000.0,01,
,166000.0,01,67
,375000.0,01,78
,375000.0,01,0
,375000.0,01,0
,616600.0,01,107
,616600.0,01,0
,14000.0,01,
,7386.3,01,
,7386.3,01,
,7386.3,01,
,7386.3,01,
,7386.3,01,
,195000.0,01,
2024-04-03,105000.0,01,
2024-04-03,105000.0,01,
2024-04-03,105000.0,01,
2024-04-03,105000.0,01,
2024-04-03,105000.0,01,
,187080.0,01,
2024-12-03,198000.0,01,0
2024-12-03,198000.0,01,46
,190000.0,01,107
2024-08-03,293500.0,01,84
2024-08-03,293500.0,01,
2024-04-03,50000.0,01,0
2024-04-03,50000.0,01,34
2024-04-03,50000.0,01,0
,1.0,01,0
,1.0,01,118
,127500.0,01,34
,220100.0,01,84
,220100.0,01,0
,175000.0,01,
,175000.0,01,
2024-08-03,268000.0,01,119
2024-08-03,268000.0,01,
2024-08-03,268000.0,01,
,185000.0,01,
,185000.0,01,80
,185000.0,01,
2024-08-03,425000.0,01,
2024-08-03,425000.0,01,
2024-08-03,425000.0,01,
2024-08-03,425000.0,01,101
2024-08-03,425000.0,01,
2024-08-03,425000.0,01,
2024-08-03,425000.0,01,
2024-08-03,425000.0,01,
,8080.0,01,
,8080.0,01,
2024-11-03,200.0,01,
,398.8,01,
,398.8,01,
,1706.85,01,
,1706.85,01,
,1706.85,01,
,1706.85,01,
,1706.85,01,
,1706.85,01,
,1706.85,01,
,300000.0,01,0
,300000.0,01,103
,300000.0,01,
,323500.0,01,81
,323500.0,01,81
,50000.0,01,32
,31000.0,01,0
,31000.0,01,0
2024-11-03,110000.0,01,54
,24786.4,01,
,24786.4,01,
2024-11-03,30000.0,01,
,450000.0,01,60
,450000.0,01,77
,450000.0,01,0
,450000.0,01,0
,450000.0,01,
,450000.0,01,
,450000.0,01,
,450000.0,01,
,1797.6,01,
,1797.6,01,
2024-12-03,15000.0,01,
2024-12-03,15000.0,01,
2024-12-03,15000.0,01,
2024-04-03,1.0,01,120
2024-08-03,175000.0,01,73
2024-08-03,175000.0,01,0
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-11-03,42748.2,01,
2024-06-03,2000.0,01,
2024-04-03,137000.0,01,
2024-04-03,137000.0,01,
2024-04-03,137000.0,01,114
,75000.0,01,
,16968.0,01,
,425000.0,01,0
,425000.0,01,104
,425000.0,01,0
,425000.0,01,104
,425000.0,01,
,379000.0,01,77
,379000.0,01,0
,6000.0,01,
2024-06-03,37000.0,01,0
2024-06-03,37000.0,01,0
,87000.0,01,45
,87000.0,01,0
,87000.0,01,0
2024-06-03,115000.0,01,
2024-06-03,115000.0,01,
,38000.0,01,
,115000.0,01,
,115000.0,01,
,115000.0,01,0
,115000.0,01,180
,225000.0,01,74
,225000.0,01,0
,225000.0,01,0
,439000.0,01,0
,439000.0,01,130
,439000.0,01,0
,439000.0,01,0
,439000.0,01,
,439000.0,01,
,439000.0,01,
,1000.0,01,
2024-07-03,249000.0,01,
2024-07-03,249000.0,01,
2024-07-03,249000.0,01,
2024-07-03,249000.0,01,0
2024-07-03,249000.0,01,0
2024-07-03,249000.0,01,85
,65000.0,01,
,65000.0,01,
,65000.0,01,0
2024-07-03,170000.0,01,
2024-07-03,170000.0,01,0
2024-07-03,170000.0,01,60
2024-07-03,170000.0,01,96
2024-07-03,170000.0,01,0
2024-07-03,170000.0,01,0
2024-07-03,170000.0,01,0
,1.0,01,
,345000.0,01,118
2024-08-03,60000.0,01,
2024-08-03,60000.0,01,104
,5377.0,01,
2024-07-03,56000.0,01,74
2024-07-03,56000.0,01,0
2024-06-03,200000.0,01,
2024-06-03,200000.0,01,105
2024-06-03,200000.0,01,0
2024-06-03,200000.0,01,0
2024-06-03,200000.0,01,0
2024-06-03,200000.0,01,
2024-07-03,100000.0,01,
2024-08-03,260000.0,01,0
2024-08-03,260000.0,01,0
2024-08-03,260000.0,01,0
2024-08-03,260000.0,01,93
2024-08-03,260000.0,01,0
2024-08-03,260000.0,01,0
2024-08-03,260000.0,01,0
2024-08-03,260000.0,01,93
2024-08-03,260000.0,01,
2024-08-03,154900.0,01,73
2024-08-03,964.0,01,
2024-08-03,964.0,01,
2024-08-03,964.0,01,
2024-06-03,690000.0,01,
2024-06-03,690000.0,01,
2024-06-03,690000.0,01,
2024-07-03,95000.0,01,54
2024-01-03,18000.0,01,
2024-08-03,5000.0,01,
,150000.0,01,
,150000.0,01,
,150000.0,01,
,150000.0,01,66
,150000.0,01,
,320000.0,01,95
,320000.0,01,
,320000.0,01,
,21000.0,01,
,21000.0,01,
,21000.0,01,
,7370.0,01,
,7370.0,01,
,7370.0,01,
,280.0,01,
,280.0,01,
2024-11-03,263930.0,01,109
,15000.0,01,197
2024-12-03,417000.0,01,
2024-12-03,417000.0,01,
2024-12-03,417000.0,01,
,212500.0,01,
,212500.0,01,
,212500.0,01,
,35000.0,01,65
,35000.0,01,
,41395.0,01,
,41395.0,01,
,41395.0,01,
,41395.0,01,
,41395.0,01,
,45000.0,01,
,130000.0,01,0
,130000.0,01,0
,130000.0,01,0
,130000.0,01,0
,130000.0,01,0
,130000.0,01,0
,130000.0,01,91
,130000.0,01,91
,130000.0,01,
,470000.0,01,78
,470000.0,01,0
,470000.0,01,0
,470000.0,01,0
,195000.0,01,86
2024-11-03,10000.0,01,
2024-11-03,10000.0,01,
2024-11-03,10000.0,01,
2024-11-03,330000.0,01,106
2024-11-03,330000.0,01,
2024-11-03,330000.0,01,
,169000.0,01,
,1.0,01,
,1370000.0,01,
,1370000.0,01,
,1370000.0,01,
,1370000.0,01,
,1370000.0,01,217
,1370000.0,01,0
,1370000.0,01,0
,239000.0,01,81
2024-08-03,225000.0,01,80
,2000.0,01,
,2000.0,01,
,2000.0,01,
,2000.0,01,
,2000.0,01,
,180.0,01,
,180.0,01,
2024-01-03,200815.0,01,18
2024-01-03,200815.0,01,120
,129000.0,01,72
2024-08-03,180000.0,01,83
2024-12-03,249000.0,01,0
2024-12-03,249000.0,01,0
2024-12-03,249000.0,01,0
2024-12-03,249000.0,01,44
,650000.0,01,119
,650000.0,01,0
2024-08-03,1.0,01,
2024-08-03,1.0,01,
,90000.0,01,64
,90000.0,01,0
2024-06-03,500.0,01,
2024-06-03,500.0,01,
,250000.0,01,125
,70000.0,01,46
,870000.0,01,
,870000.0,01,173
,456490.0,01,0
,456490.0,01,139
,70000.0,01,0
,70000.0,01,0
,70000.0,01,62
2024-07-03,170000.0,01,0
2024-07-03,170000.0,01,53
,216000.0,01,110
,216000.0,01,
,216000.0,01,
,216000.0,01,
2024-04-03,700.0,01,
2024-04-03,700.0,01,
2024-05-03,152000.0,01,
2024-05-03,152000.0,01,
2024-05-03,261900.0,01,
2024-05-03,261900.0,01,
2024-05-03,261900.0,01,
,110500.0,01,45
,4000.0,01,
,200000.0,01,222
2024-01-03,120000.0,01,50
2024-01-03,120000.0,01,0
2024-04-03,260000.0,01,
2024-04-03,260000.0,01,
2024-04-03,260000.0,01,
2024-04-03,260000.0,01,
2024-04-03,260000.0,01,
,31400.0,01,
,31400.0,01,
,31400.0,01,
2024-04-03,2500.0,01,
2024-07-03,390000.0,01,
2024-07-03,390000.0,01,115
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,120
,162000.0,01,120
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
,162000.0,01,
2024-08-03,270000.0,01,87
,11500.0,01,0
2024-06-03,87000.0,01,50
2024-06-03,87000.0,01,0
2024-06-03,3000.0,01,
2024-06-03,3000.0,01,
2024-08-03,780.0,01,
2024-08-03,780.0,01,
,2500.0,01,
,2500.0,01,
,2500.0,01,
,2500.0,01,
2024-07-03,150000.0,01,
2024-07-03,150000.0,01,
,2000.0,01,
,2000.0,01,
,2000.0,01,
2024-05-03,94000.0,01,
,235000.0,01,61
,235000.0,01,0
2024-11-03,223000.0,01,110
2024-11-03,223000.0,01,0
2024-11-03,48500.0,01,30
2024-11-03,48500.0,01,0
2024-11-03,48500.0,01,0
2024-08-03,100000.0,01,
2024-08-03,100000.0,01,
,143000.0,01,15
,143000.0,01,73
,143000.0,01,0
,143000.0,01,0
,109052.0,01,
,109052.0,01,72
,109052.0,01,0
2024-08-03,89000.0,01,53
2024-11-03,75000.0,01,
,4000.0,01,
,4000.0,01,
,4000.0,01,
,4000.0,01,
,4000.0,01,
,4000.0,01,
,4000.0,01,
,4000.0,01,
,4000.0,01,
,4000.0,01,
,4000.0,01,
,4000.0,01,
,1770.0,01,
,5700.0,01,
,5700.0,01,
,5700.0,01,
2024-07-03,160000.0,01,
2024-07-03,160000.0,01,
,820000.0,01,140
,820000.0,01,0
,820000.0,01,0
,130000.0,01,
,130000.0,01,83
,130000.0,01,
,249000.0,01,154
,249000.0,01,0
,1.0,01,
,20000.0,01,
,20000.0,01,
,20000.0,01,
2024-11-03,270000.0,01,
2024-11-03,270000.0,01,116
2024-11-03,270000.0,01,116
2024-11-03,62000.0,01,0
2024-11-03,62000.0,01,0
2024-11-03,62000.0,01,31
2024-11-03,62000.0,01,31
2024-05-03,1000.0,01,
2024-08-03,790000.0,01,94
2024-08-03,790000.0,01,94
,12874.39,01,
,12874.39,01,
,12874.39,01,
,12874.39,01,
,12874.39,01,
,12874.39,01,
,12874.39,01,
,12874.39,01,
,12874.39,01,
,12874.39,01,
,12874.39,01,
2024-12-03,25000.0,01,0
2024-08-03,40000.0,01,38
2024-08-03,40000.0,01,
,210975.0,01,80
,210975.0,01,80
,210975.0,01,
2024-08-03,80000.0,01,104
,155000.0,01,95
,155000.0,01,0
,155000.0,01,0
,280000.0,01,0
,280000.0,01,74
,158844.0,01,42
,158844.0,01,0
,158844.0,01,0
,158844.0,01,0
2024-06-03,115000.0,01,60
2024-06-03,115000.0,01,99
2024-06-03,115000.0,01,0
2024-06-03,115000.0,01,0
2024-07-03,70000.0,01,61
2024-07-03,70000.0,01,52
2024-08-03,121317.0,01,
,15913.0,01,
,333.5,01,
,333.5,01,
,333.5,01,
,333.5,01,
,6000.0,01,
2024-05-03,125000.0,01,
2024-05-03,125000.0,01,
,235000.0,01,
,235000.0,01,48
,235000.0,01,
2024-12-03,121317.0,01,
2024-12-03,131314.98,01,
2024-12-03,131314.98,01,
,355000.0,01,114
,355000.0,01,0
,355000.0,01,
,22000.0,01,
2024-01-03,255000.0,01,0
2024-01-03,255000.0,01,0
2024-01-03,255000.0,01,160
2024-01-03,255000.0,01,
,15000.0,01,
,15000.0,01,
2024-07-03,870000.0,01,0
2024-07-03,870000.0,01,43
2024-07-03,870000.0,01,0
2024-07-03,870000.0,01,0
2024-07-03,870000.0,01,0
2024-07-03,870000.0,01,171
2024-07-03,870000.0,01,0
2024-07-03,870000.0,01,0
2024-07-03,870000.0,01,0
2024-07-03,870000.0,01,0
2024-07-03,870000.0,01,43
